review_id,product_name,review_text,rating,sentiment
REV10976,Smart Watch,Exactly as described. The battery life is great.,4,positive
REV10867,Wireless Earbuds,The price is bad. Very disappointed.,2,negative
REV10811,Coffee Maker,The battery life is bad. Very disappointed. Not worth it.,1,negative
REV11478,Desk Lamp,Excellent. The price is great.,5,positive
REV12001,Laptop X1,The packaging is bad. Cheaply made.,2,negative
REV12468,Running Shoes,The delivery is great. Love it.,4,positive
REV11423,Laptop X1,The price is great. Great.,5,positive
REV11009,Running Shoes,The design is great. Works perfectly.,4,positive
REV12047,Running Shoes,Not worth it. Arrived damaged. The battery life is bad.,1,negative
REV11063,Office Chair,The delivery is fine. Okay.,3,neutral
REV12547,Smart Watch,Regret buying. The price is bad.,1,negative
REV10730,Phone Case,The material is fine. As expected.,3,neutral
REV12260,Running Shoes,The battery life is great. Exactly as described.,4,positive
REV11982,Office Chair,Waste of money. The size is bad.,2,negative
REV10289,Coffee Maker,The delivery is great. Works perfectly.,5,positive
REV10917,Wireless Earbuds,The size is great. Exceeded expectations. Not disappointed at all.,5,positive
REV11146,Backpack,Decent for the price. The packaging is fine.,3,neutral
REV10528,Coffee Maker,The delivery is great. Super happy.,4,positive
REV10243,Office Chair,The size is bad. Worst purchase.,2,negative
REV11992,Phone Case,The packaging is fine. Mediocre.,3,neutral
REV11836,Wireless Earbuds,Amazing quality but far too slow. Fine i guess.,3,neutral
REV10410,Backpack,Amazing quality. The size is great.,4,positive
REV12439,Coffee Maker,The packaging is bad. Very disappointed.,1,negative
REV11974,Laptop X1,The design is great. Not disappointed at all. Excellent.,5,positive
REV12373,Backpack,Not worth it. The material is bad. Would not recommend.,1,positive
REV10971,Blender Pro,The packaging is great. Exceeded expectations.,4,positive
REV12515,Blender Pro,The size is bad. Far too slow.,1,negative
REV10625,Desk Lamp,Not disappointed at all. Customer service is great. Fantastic.,4,positive
REV10446,Running Shoes,Nothing special. Love it but cheaply made.,3,neutral
REV11891,Blender Pro,The material is bad. Not worth it. Worst purchase.,1,negative
REV10351,Smart Watch,The delivery is bad. Terrible.,1,negative
REV11686,Backpack,The build quality is great. Amazing quality.,4,positive
REV11835,Coffee Maker,Very reliable but waste of money. Decent for the price.,3,neutral
REV11714,Laptop X1,Love it. The battery life is great. Not disappointed at all.,5,positive
REV11574,Laptop X1,Very disappointed. Not worth it. The price is bad.,2,negative
REV12472,Laptop X1,Very disappointed. Customer service is bad.,1,negative
REV12427,Laptop X1,Highly recommend. The design is great.,4,positive
REV10752,Blender Pro,Customer service is great. Excellent.,4,positive
REV10711,Desk Lamp,Neither good nor bad. Very reliable but stopped working.,3,neutral
REV11639,Smart Watch,Amazing quality. The battery life is great.,5,positive
REV10831,Desk Lamp,Far too slow. The material is bad.,1,negative
REV10905,Phone Case,Super happy. The design is great.,4,positive
REV10632,Running Shoes,The delivery is great. Great.,4,positive
REV10148,Running Shoes,Fantastic but cheaply made. As expected.,3,neutral
REV10034,Smart Watch,Fantastic. The packaging is great.,4,positive
REV12201,Blender Pro,Fantastic. The build quality is great.,5,positive
REV11220,Laptop X1,The battery life is bad. Very disappointed.,1,negative
REV10360,Office Chair,The delivery is bad. Very disappointed.,1,negative
REV11148,Running Shoes,Not worth it. The material is bad. Terrible.,1,negative
REV12421,Smart Watch,The material is bad. Worst purchase.,1,negative
REV12479,Wireless Earbuds,Great. The battery life is great.,4,positive
REV11000,Desk Lamp,Works perfectly but would not recommend. Does the job.,3,neutral
REV12480,Desk Lamp,The size is great. Works perfectly.,4,positive
REV10439,Backpack,The material is great. Very reliable.,4,positive
REV12489,Laptop X1,Arrived damaged. The delivery is bad.,2,negative
REV10546,Blender Pro,Average. Highly recommend but waste of money.,3,neutral
REV11739,Office Chair,The price is great. Fantastic.,5,positive
REV11170,Wireless Earbuds,The battery life is bad. Far too slow.,2,negative
REV10899,Wireless Earbuds,The battery life is great. Not disappointed at all. Highly recommend.,4,positive
REV10191,Running Shoes,Fantastic. The price is great. Not disappointed at all.,5,positive
REV11527,Wireless Earbuds,The material is great. Amazing quality. Not disappointed at all.,5,positive
REV10177,Wireless Earbuds,Regret buying. The design is bad.,2,negative
REV11678,Laptop X1,The build quality is great. Amazing quality.,5,positive
REV10154,Backpack,The price is bad. Stopped working.,2,negative
REV12377,Blender Pro,Worth every penny but terrible. Neither good nor bad.,3,neutral
REV11692,Phone Case,The design is bad. Arrived damaged.,1,negative
REV10371,Blender Pro,The build quality is great. Worth every penny.,4,positive
REV11431,Office Chair,Not worth it. The material is bad. Poor quality.,2,negative
REV11023,Running Shoes,The packaging is fine. Average.,3,neutral
REV10128,Blender Pro,Not disappointed at all. Excellent. The design is great.,5,positive
REV10739,Coffee Maker,The material is great. Fantastic.,4,positive
REV11348,Office Chair,Works perfectly but regret buying. Decent for the price.,3,neutral
REV10716,Laptop X1,Mediocre. Exactly as described but would not recommend.,3,neutral
REV12229,Running Shoes,The material is bad. Worst purchase.,2,negative
REV10354,Running Shoes,The size is bad. Stopped working. Not worth it.,2,negative
REV11218,Coffee Maker,The price is bad. Far too slow.,1,negative
REV11667,Running Shoes,The material is great. Highly recommend.,4,positive
REV10086,Blender Pro,Worst purchase. The delivery is bad.,2,negative
REV10471,Blender Pro,The build quality is great. Great. Not disappointed at all.,5,positive
REV11498,Backpack,Love it but stopped working. Mediocre.,3,neutral
REV10106,Coffee Maker,Works perfectly. The design is great.,5,positive
REV10063,Wireless Earbuds,Exactly as described. The battery life is great. Not disappointed at all.,5,positive
REV11468,Blender Pro,Excellent. The battery life is great.,5,positive
REV10662,Phone Case,Arrived damaged. The material is bad.,2,negative
REV10728,Laptop X1,The design is great. Highly recommend.,4,positive
REV11128,Office Chair,Amazing quality. The build quality is great.,5,positive
REV12101,Blender Pro,As expected. Fast and smooth but waste of money.,3,neutral
REV10731,Office Chair,The price is bad. Waste of money.,2,negative
REV11986,Laptop X1,Excellent. The packaging is great.,5,positive
REV11294,Running Shoes,Fast and smooth. The price is great.,4,positive
REV11807,Coffee Maker,The design is great. Love it.,5,positive
REV12306,Phone Case,Nothing special. The price is fine.,3,neutral
REV12478,Running Shoes,Stopped working. The battery life is bad.,1,negative
REV11680,Coffee Maker,The size is great. Exactly as described.,5,positive
REV10448,Desk Lamp,The size is bad. Worst purchase.,2,negative
REV10563,Smart Watch,Worst purchase. The packaging is bad.,2,negative
REV11451,Wireless Earbuds,Okay. Excellent but poor quality.,3,neutral
REV11983,Coffee Maker,Not worth it. Terrible. The battery life is bad.,1,negative
REV10701,Wireless Earbuds,The price is bad. Far too slow.,1,negative
REV10461,Laptop X1,Love it but terrible. Decent for the price.,3,negative
REV10202,Wireless Earbuds,Would not recommend. Customer service is bad.,2,negative
REV11976,Wireless Earbuds,Nothing special. Worth every penny but stopped working.,3,neutral
REV10424,Office Chair,The design is bad. Waste of money.,1,negative
REV12195,Phone Case,Okay. Super happy but cheaply made.,3,positive
REV10192,Office Chair,Arrived damaged. The battery life is bad. Not worth it.,1,negative
REV11197,Running Shoes,Highly recommend. The material is great.,5,positive
REV11090,Desk Lamp,Not worth it. The price is bad. Far too slow.,2,negative
REV10519,Coffee Maker,As expected. Great but far too slow.,3,neutral
REV11905,Backpack,Customer service is bad. Not worth it. Broke after a week.,2,negative
REV10943,Office Chair,Nothing special. The battery life is fine.,3,neutral
REV11396,Blender Pro,Arrived damaged. The price is bad.,2,negative
REV11747,Phone Case,The material is great. Love it.,5,negative
REV10384,Phone Case,Exceeded expectations but regret buying. Does the job.,3,neutral
REV10558,Phone Case,The packaging is great. Works perfectly. Not disappointed at all.,5,positive
REV11845,Running Shoes,Neither good nor bad. The design is fine.,3,neutral
REV10428,Phone Case,Fantastic. The battery life is great.,4,positive
REV11981,Wireless Earbuds,Would not recommend. The build quality is bad.,2,negative
REV10425,Desk Lamp,Great but would not recommend. Does the job.,3,neutral
REV12477,Smart Watch,The delivery is great. Not disappointed at all. Exactly as described.,5,positive
REV12167,Smart Watch,The design is great. Highly recommend.,5,positive
REV11459,Smart Watch,Amazing quality. The battery life is great. Not disappointed at all.,5,positive
REV10595,Office Chair,The material is great. Works perfectly. Not disappointed at all.,4,positive
REV12484,Running Shoes,The design is great. Super happy.,5,positive
REV11229,Wireless Earbuds,Waste of money. The material is bad. Not worth it.,1,negative
REV11971,Running Shoes,Stopped working. The price is bad.,1,negative
REV11958,Coffee Maker,The battery life is great. Exceeded expectations.,4,positive
REV10497,Blender Pro,Waste of money. Not worth it. The price is bad.,1,negative
REV11069,Running Shoes,Exactly as described. Customer service is great.,5,positive
REV12107,Running Shoes,Not disappointed at all. Super happy. The packaging is great.,4,positive
REV10162,Phone Case,Fantastic. The build quality is great.,5,positive
REV11435,Wireless Earbuds,Customer service is great. Highly recommend.,4,positive
REV10727,Smart Watch,The build quality is bad. Poor quality.,1,negative
REV11935,Blender Pro,Not disappointed at all. Great. The size is great.,4,positive
REV11049,Wireless Earbuds,The material is great. Exactly as described.,5,positive
REV11914,Phone Case,The battery life is bad. Not worth it. Would not recommend.,1,negative
REV11561,Phone Case,Cheaply made. The build quality is bad.,2,negative
REV10974,Desk Lamp,Love it. The packaging is great.,4,positive
REV10245,Smart Watch,Customer service is great. Exceeded expectations. Not disappointed at all.,4,positive
REV11934,Office Chair,The material is bad. Worst purchase. Not worth it.,1,negative
REV10763,Wireless Earbuds,The price is great. Fast and smooth.,4,positive
REV10280,Smart Watch,The battery life is great. Excellent. Not disappointed at all.,4,positive
REV12163,Smart Watch,The price is great. Fantastic.,4,positive
REV10253,Laptop X1,Not disappointed at all. Super happy. The packaging is great.,5,positive
REV10549,Desk Lamp,Amazing quality. The size is great.,4,positive
REV11587,Desk Lamp,The size is great. Very reliable.,5,positive
REV12321,Phone Case,Fantastic. Customer service is great.,5,positive
REV12430,Blender Pro,Fantastic. Customer service is great.,5,positive
REV12175,Blender Pro,Okay. Works perfectly but far too slow.,3,neutral
REV11510,Office Chair,Love it. The price is great.,5,positive
REV10393,Laptop X1,Worst purchase. The build quality is bad.,2,negative
REV12257,Desk Lamp,Terrible. The material is bad.,2,negative
REV11412,Blender Pro,Highly recommend. The build quality is great.,5,positive
REV10386,Blender Pro,Love it. The build quality is great.,5,positive
REV12076,Smart Watch,The delivery is fine. Fine i guess.,3,neutral
REV10771,Coffee Maker,Exceeded expectations but waste of money. Fine i guess.,3,neutral
REV10828,Coffee Maker,Great. The build quality is great.,5,positive
REV10181,Smart Watch,Terrible. The material is bad.,1,negative
REV11796,Desk Lamp,Neither good nor bad. Excellent but far too slow.,3,neutral
REV12539,Backpack,Fantastic but regret buying. Okay.,3,neutral
REV12249,Wireless Earbuds,Not worth it. Far too slow. The packaging is bad.,2,negative
REV11116,Backpack,The packaging is fine. Does the job.,3,neutral
REV11615,Desk Lamp,Customer service is great. Not disappointed at all. Love it.,5,positive
REV10419,Phone Case,Fantastic. The size is great.,4,positive
REV12109,Smart Watch,Decent for the price. Very reliable but cheaply made.,3,neutral
REV10584,Backpack,Amazing quality. The price is great.,4,positive
REV11002,Laptop X1,The price is great. Exactly as described.,4,positive
REV11602,Laptop X1,Does the job. Exactly as described but broke after a week.,3,neutral
REV11308,Blender Pro,Amazing quality. The design is great.,4,positive
REV11318,Wireless Earbuds,Exceeded expectations. The build quality is great.,4,positive
REV10985,Backpack,The size is great. Very reliable.,5,negative
REV11969,Backpack,Love it. Customer service is great.,4,positive
REV10572,Running Shoes,The build quality is great. Amazing quality.,4,positive
REV11852,Desk Lamp,Neither good nor bad. The packaging is fine.,3,neutral
REV10740,Laptop X1,The size is great. Not disappointed at all. Super happy.,4,positive
REV10277,Backpack,Average. Works perfectly but would not recommend.,3,neutral
REV10550,Coffee Maker,Decent for the price. The price is fine.,3,neutral
REV10589,Backpack,The packaging is great. Super happy.,4,positive
REV11015,Coffee Maker,The battery life is great. Exceeded expectations. Not disappointed at all.,5,positive
REV10291,Wireless Earbuds,The battery life is bad. Terrible.,1,negative
REV11567,Coffee Maker,Okay. The design is fine.,3,neutral
REV10596,Running Shoes,Terrible. The delivery is bad.,1,negative
REV10377,Laptop X1,The battery life is great. Not disappointed at all. Exactly as described.,5,positive
REV11858,Desk Lamp,Customer service is great. Super happy.,5,positive
REV11684,Backpack,The delivery is great. Exactly as described.,4,positive
REV11055,Laptop X1,The battery life is great. Exactly as described.,5,positive
REV11920,Desk Lamp,As expected. Fast and smooth but terrible.,3,neutral
REV10666,Smart Watch,Super happy. The material is great.,5,positive
REV12483,Coffee Maker,Exactly as described. Customer service is great.,4,positive
REV12376,Wireless Earbuds,The build quality is great. Worth every penny.,4,positive
REV11797,Laptop X1,The design is great. Amazing quality.,5,positive
REV10079,Laptop X1,The design is great. Excellent.,5,positive
REV11856,Desk Lamp,The battery life is bad. Stopped working.,1,negative
REV11779,Blender Pro,Average. Worth every penny but poor quality.,3,neutral
REV12273,Backpack,The packaging is great. Not disappointed at all. Fantastic.,5,positive
REV10298,Smart Watch,The price is great. Very reliable.,4,positive
REV10915,Smart Watch,The delivery is great. Great.,4,positive
REV12486,Coffee Maker,Fast and smooth. The design is great.,4,positive
REV10967,Wireless Earbuds,Terrible. The delivery is bad.,2,negative
REV11398,Coffee Maker,Not disappointed at all. The material is great. Very reliable.,4,positive
REV11440,Coffee Maker,Love it but regret buying. Fine i guess.,3,neutral
REV10222,Laptop X1,Amazing quality. The material is great.,5,positive
REV12568,Smart Watch,Stopped working. The price is bad.,2,negative
REV11850,Wireless Earbuds,Love it. The design is great.,4,positive
REV10892,Phone Case,Super happy. Customer service is great.,5,positive
REV11653,Laptop X1,Cheaply made. The price is bad.,1,positive
REV11479,Wireless Earbuds,The battery life is great. Highly recommend.,5,positive
REV11168,Laptop X1,Works perfectly. The battery life is great.,4,positive
REV12232,Running Shoes,Poor quality. The size is bad.,1,negative
REV12582,Desk Lamp,Super happy but broke after a week. Average.,3,neutral
REV11320,Desk Lamp,Fantastic but very disappointed. Nothing special.,3,neutral
REV11179,Office Chair,Nothing special. Fantastic but very disappointed.,3,neutral
REV12149,Backpack,The material is bad. Stopped working.,2,negative
REV11659,Blender Pro,The packaging is bad. Not worth it. Stopped working.,2,negative
REV12581,Desk Lamp,Worth every penny. The price is great.,5,positive
REV11158,Coffee Maker,Okay. The price is fine.,3,neutral
REV11944,Running Shoes,Great but waste of money. Fine i guess.,3,neutral
REV11867,Coffee Maker,The material is fine. Does the job.,3,neutral
REV10295,Laptop X1,Exceeded expectations but poor quality. Does the job.,3,neutral
REV11662,Phone Case,Average. Great but very disappointed.,3,neutral
REV10783,Laptop X1,Would not recommend. The material is bad.,2,negative
REV10743,Wireless Earbuds,The delivery is great. Excellent. Not disappointed at all.,4,positive
REV10327,Office Chair,The delivery is great. Worth every penny.,5,positive
REV10766,Office Chair,Fast and smooth. The packaging is great.,5,positive
REV12253,Laptop X1,Poor quality. Not worth it. The battery life is bad.,2,negative
REV11872,Phone Case,Highly recommend. Not disappointed at all. The material is great.,4,positive
REV12395,Smart Watch,Decent for the price. Exactly as described but stopped working.,3,neutral
REV11997,Smart Watch,The delivery is bad. Stopped working.,1,negative
REV12347,Laptop X1,Very reliable but worst purchase. Decent for the price.,3,neutral
REV11547,Blender Pro,Waste of money. The size is bad.,2,negative
REV12332,Coffee Maker,Terrible. Not worth it. The size is bad.,1,negative
REV10788,Smart Watch,The material is great. Worth every penny.,4,positive
REV10155,Laptop X1,Poor quality. The material is bad.,1,negative
REV12224,Backpack,Worst purchase. The build quality is bad.,2,negative
REV11429,Office Chair,The material is great. Fast and smooth.,5,positive
REV10863,Blender Pro,Mediocre. Exactly as described but cheaply made.,3,neutral
REV11495,Running Shoes,Terrible. Customer service is bad.,1,negative
REV11921,Phone Case,Regret buying. The packaging is bad.,1,negative
REV11081,Smart Watch,Customer service is great. Exactly as described.,5,positive
REV12459,Blender Pro,Worth every penny. The battery life is great.,5,positive
REV10121,Office Chair,Works perfectly. The size is great.,4,positive
REV12033,Wireless Earbuds,Not disappointed at all. Fast and smooth. The material is great.,5,positive
REV10611,Desk Lamp,The size is great. Amazing quality.,5,positive
REV12585,Wireless Earbuds,Customer service is great. Love it.,4,positive
REV11767,Backpack,Poor quality. The delivery is bad.,2,negative
REV11916,Smart Watch,Arrived damaged. The size is bad.,2,negative
REV11512,Running Shoes,The size is bad. Terrible.,2,negative
REV10873,Wireless Earbuds,Customer service is fine. Neither good nor bad.,3,neutral
REV11288,Office Chair,Exceeded expectations. The build quality is great.,4,positive
REV11251,Desk Lamp,Exceeded expectations. The price is great.,5,positive
REV12346,Backpack,Not disappointed at all. Great. The material is great.,4,positive
REV10822,Desk Lamp,Far too slow. The battery life is bad.,1,negative
REV10851,Desk Lamp,Works perfectly. The build quality is great.,5,positive
REV12266,Running Shoes,Fine i guess. Excellent but broke after a week.,3,neutral
REV10898,Office Chair,Very disappointed. The build quality is bad.,2,negative
REV12388,Coffee Maker,Arrived damaged. The design is bad.,1,negative
REV11321,Coffee Maker,Not disappointed at all. The packaging is great. Exceeded expectations.,5,positive
REV11946,Wireless Earbuds,Fine i guess. Super happy but cheaply made.,3,neutral
REV12250,Office Chair,Fantastic but stopped working. Average.,3,neutral
REV10772,Wireless Earbuds,Works perfectly. The battery life is great.,4,positive
REV10626,Blender Pro,Exactly as described. The design is great.,5,positive
REV11827,Smart Watch,The battery life is great. Amazing quality.,5,positive
REV11715,Wireless Earbuds,Mediocre. Customer service is fine.,3,neutral
REV11430,Office Chair,The build quality is great. Not disappointed at all. Works perfectly.,5,positive
REV11514,Office Chair,Fantastic but broke after a week. Decent for the price.,3,neutral
REV10874,Phone Case,The material is great. Super happy.,5,positive
REV10016,Running Shoes,The design is bad. Would not recommend.,1,negative
REV12558,Smart Watch,Very disappointed. The price is bad.,1,negative
REV11780,Running Shoes,Highly recommend. The delivery is great.,5,positive
REV11682,Desk Lamp,The delivery is bad. Arrived damaged.,1,negative
REV10147,Office Chair,The delivery is great. Very reliable.,5,positive
REV12276,Smart Watch,Customer service is great. Fast and smooth.,5,positive
REV10422,Office Chair,Super happy. The delivery is great.,4,positive
REV11793,Smart Watch,Great. The size is great.,5,positive
REV12546,Coffee Maker,Super happy. Not disappointed at all. The battery life is great.,5,positive
REV11973,Wireless Earbuds,Cheaply made. The price is bad.,1,negative
REV11305,Coffee Maker,Love it. The delivery is great.,4,positive
REV11133,Smart Watch,The packaging is great. Amazing quality. Not disappointed at all.,4,positive
REV10315,Office Chair,Neither good nor bad. Love it but poor quality.,3,neutral
REV12011,Desk Lamp,The packaging is great. Very reliable.,5,positive
REV11670,Phone Case,Terrible. Customer service is bad.,1,negative
REV10365,Office Chair,The material is great. Amazing quality.,5,positive
REV10376,Backpack,The price is great. Not disappointed at all. Super happy.,5,positive
REV12323,Laptop X1,Stopped working. The battery life is bad. Not worth it.,1,negative
REV10142,Laptop X1,The size is great. Works perfectly.,4,positive
REV10663,Wireless Earbuds,The battery life is great. Amazing quality.,4,positive
REV11401,Blender Pro,Neither good nor bad. The price is fine.,3,positive
REV12199,Coffee Maker,Customer service is bad. Stopped working.,1,negative
REV10921,Coffee Maker,Terrible. Not worth it. The battery life is bad.,1,negative
REV10372,Blender Pro,The build quality is great. Fast and smooth.,5,positive
REV10110,Wireless Earbuds,The delivery is great. Love it.,4,positive
REV10933,Smart Watch,The material is great. Fantastic.,5,positive
REV10364,Phone Case,The size is great. Works perfectly.,5,positive
REV10705,Smart Watch,The battery life is bad. Would not recommend.,2,negative
REV12299,Office Chair,As expected. The build quality is fine.,3,neutral
REV11642,Phone Case,Super happy. The delivery is great.,4,positive
REV10109,Laptop X1,Love it. The size is great. Not disappointed at all.,5,positive
REV10714,Phone Case,The material is great. Fast and smooth. Not disappointed at all.,5,positive
REV11103,Blender Pro,The design is bad. Poor quality.,2,negative
REV11102,Desk Lamp,Fine i guess. Customer service is fine.,3,neutral
REV10864,Running Shoes,Customer service is fine. Decent for the price.,3,neutral
REV11230,Running Shoes,The material is great. Love it.,4,positive
REV10568,Desk Lamp,Nothing special. Fantastic but worst purchase.,3,neutral
REV12359,Smart Watch,Highly recommend. The packaging is great.,4,positive
REV10426,Phone Case,Very reliable. The delivery is great.,4,positive
REV12089,Coffee Maker,The material is great. Fantastic.,4,positive
REV12416,Wireless Earbuds,The size is great. Worth every penny.,4,positive
REV12055,Coffee Maker,Fast and smooth. The material is great.,5,positive
REV11473,Smart Watch,Neither good nor bad. Very reliable but terrible.,3,neutral
REV12035,Office Chair,The packaging is great. Not disappointed at all. Love it.,4,positive
REV12170,Blender Pro,The packaging is great. Very reliable.,4,positive
REV11940,Running Shoes,Not worth it. Poor quality. The battery life is bad.,1,negative
REV10124,Running Shoes,Great. Customer service is great.,5,positive
REV12220,Running Shoes,Cheaply made. The delivery is bad. Not worth it.,1,negative
REV12532,Coffee Maker,Works perfectly. The price is great.,4,positive
REV11726,Backpack,Far too slow. The size is bad.,1,negative
REV12231,Laptop X1,Very reliable but worst purchase. Neither good nor bad.,3,neutral
REV11499,Backpack,Super happy. The material is great.,4,positive
REV10081,Desk Lamp,Nothing special. Customer service is fine.,3,neutral
REV12316,Smart Watch,The build quality is great. Super happy.,5,positive
REV11899,Running Shoes,Great but far too slow. Does the job.,3,neutral
REV10212,Phone Case,Stopped working. The build quality is bad. Not worth it.,1,negative
REV10071,Wireless Earbuds,The price is great. Amazing quality.,5,positive
REV11177,Desk Lamp,The battery life is great. Love it.,5,positive
REV11812,Coffee Maker,The material is great. Exactly as described.,4,positive
REV12593,Desk Lamp,Nothing special. The price is fine.,3,neutral
REV11215,Office Chair,The delivery is great. Love it.,4,positive
REV12460,Backpack,The design is great. Super happy.,4,positive
REV10744,Coffee Maker,Regret buying. The build quality is bad.,2,negative
REV10409,Laptop X1,Amazing quality. The size is great.,5,positive
REV11417,Laptop X1,Not worth it. Waste of money. Customer service is bad.,2,negative
REV11651,Wireless Earbuds,Super happy. The price is great.,4,positive
REV11830,Phone Case,Not worth it. The size is bad. Cheaply made.,2,negative
REV11462,Coffee Maker,The design is bad. Broke after a week. Not worth it.,2,negative
REV11965,Running Shoes,The battery life is great. Great.,5,positive
REV11665,Wireless Earbuds,Fast and smooth but far too slow. As expected.,3,neutral
REV12004,Desk Lamp,Very reliable. The packaging is great.,5,positive
REV12288,Laptop X1,Fine i guess. The build quality is fine.,3,neutral
REV12502,Desk Lamp,The battery life is great. Exactly as described.,5,positive
REV12527,Desk Lamp,The delivery is great. Love it.,5,positive
REV10170,Desk Lamp,The material is bad. Would not recommend.,2,negative
REV12080,Smart Watch,Excellent. The size is great.,4,negative
REV10183,Running Shoes,Amazing quality. The material is great.,5,positive
REV12200,Phone Case,Fast and smooth. The material is great.,5,positive
REV12069,Wireless Earbuds,The material is bad. Regret buying.,2,negative
REV10126,Phone Case,The price is great. Works perfectly. Not disappointed at all.,4,positive
REV11326,Wireless Earbuds,The design is bad. Waste of money.,2,negative
REV11711,Office Chair,The delivery is great. Fantastic. Not disappointed at all.,4,positive
REV10312,Desk Lamp,Not worth it. Stopped working. The material is bad.,2,negative
REV11631,Phone Case,The build quality is bad. Waste of money.,1,negative
REV11291,Wireless Earbuds,Not disappointed at all. The size is great. Fantastic.,4,positive
REV10102,Desk Lamp,The size is fine. Does the job.,3,neutral
REV10790,Phone Case,Very disappointed. The price is bad.,2,negative
REV10665,Backpack,The packaging is bad. Very disappointed.,2,negative
REV12348,Wireless Earbuds,The packaging is bad. Cheaply made.,2,negative
REV12122,Smart Watch,Excellent. Customer service is great.,4,positive
REV10429,Office Chair,The packaging is bad. Arrived damaged.,2,negative
REV11455,Laptop X1,Super happy. The delivery is great.,5,positive
REV11404,Office Chair,Works perfectly. The battery life is great. Not disappointed at all.,5,positive
REV10076,Backpack,The delivery is great. Exceeded expectations.,5,positive
REV11816,Blender Pro,The design is bad. Not worth it. Poor quality.,1,negative
REV11556,Coffee Maker,The material is great. Fantastic.,4,positive
REV10235,Coffee Maker,The design is great. Very reliable. Not disappointed at all.,5,positive
REV12093,Coffee Maker,Great but arrived damaged. Okay.,3,neutral
REV11888,Running Shoes,The design is great. Works perfectly.,5,positive
REV12264,Phone Case,Works perfectly but terrible. Neither good nor bad.,3,neutral
REV11163,Running Shoes,Neither good nor bad. Love it but broke after a week.,3,neutral
REV12172,Coffee Maker,The build quality is bad. Regret buying.,1,negative
REV11178,Coffee Maker,Not worth it. Waste of money. The size is bad.,2,negative
REV12564,Desk Lamp,Does the job. The build quality is fine.,3,neutral
REV10999,Blender Pro,The battery life is great. Fantastic.,4,positive
REV12103,Wireless Earbuds,Would not recommend. The design is bad.,1,negative
REV11250,Office Chair,Exceeded expectations but poor quality. Decent for the price.,3,neutral
REV10176,Coffee Maker,Fine i guess. Great but stopped working.,3,neutral
REV11620,Phone Case,The design is bad. Stopped working. Not worth it.,2,negative
REV12584,Desk Lamp,As expected. The packaging is fine.,3,neutral
REV12178,Coffee Maker,Love it. The size is great.,5,positive
REV10614,Backpack,The price is great. Not disappointed at all. Super happy.,5,positive
REV10321,Phone Case,The packaging is great. Excellent.,4,positive
REV10674,Phone Case,Neither good nor bad. Exactly as described but far too slow.,3,neutral
REV12131,Office Chair,Very reliable but terrible. Fine i guess.,3,neutral
REV10451,Wireless Earbuds,The size is great. Very reliable.,5,positive
REV11839,Desk Lamp,Average. Customer service is fine.,3,neutral
REV12391,Backpack,The build quality is great. Fantastic. Not disappointed at all.,5,positive
REV11760,Running Shoes,Poor quality. Not worth it. The delivery is bad.,2,negative
REV10841,Coffee Maker,As expected. Very reliable but broke after a week.,3,neutral
REV12354,Wireless Earbuds,Exactly as described. Not disappointed at all. The packaging is great.,5,positive
REV12485,Wireless Earbuds,The size is great. Not disappointed at all. Exactly as described.,4,positive
REV10532,Smart Watch,Would not recommend. Customer service is bad.,1,negative
REV12046,Coffee Maker,Exactly as described. The build quality is great.,5,positive
REV12334,Coffee Maker,Not disappointed at all. Works perfectly. The size is great.,4,positive
REV10322,Laptop X1,Great. The size is great.,5,positive
REV11537,Phone Case,Would not recommend. The material is bad.,2,negative
REV10437,Laptop X1,Not disappointed at all. The battery life is great. Worth every penny.,4,positive
REV10562,Phone Case,Great but stopped working. Average.,3,neutral
REV10658,Blender Pro,Highly recommend. The battery life is great.,4,positive
REV11857,Phone Case,Okay. Excellent but stopped working.,3,neutral
REV10403,Desk Lamp,Great. The price is great.,4,positive
REV10103,Backpack,Excellent but worst purchase. Decent for the price.,3,neutral
REV11052,Backpack,Excellent. The delivery is great.,5,positive
REV12032,Running Shoes,The material is great. Fast and smooth.,5,positive
REV10396,Office Chair,Fast and smooth. The material is great.,5,positive
REV10755,Smart Watch,Highly recommend. The price is great.,4,positive
REV11645,Desk Lamp,Great. The design is great.,4,positive
REV12554,Phone Case,The battery life is great. Fantastic.,5,positive
REV11324,Office Chair,Stopped working. The design is bad.,2,negative
REV11011,Laptop X1,The design is bad. Stopped working.,2,negative
REV10591,Phone Case,The packaging is great. Highly recommend.,4,positive
REV12113,Blender Pro,Arrived damaged. The delivery is bad.,2,negative
REV10775,Blender Pro,The size is fine. Fine i guess.,3,neutral
REV11948,Coffee Maker,The design is great. Not disappointed at all. Highly recommend.,4,positive
REV12146,Desk Lamp,The size is great. Exactly as described.,4,positive
REV10629,Wireless Earbuds,Not worth it. Would not recommend. The battery life is bad.,2,negative
REV10634,Backpack,Customer service is bad. Arrived damaged. Not worth it.,1,negative
REV10049,Wireless Earbuds,Amazing quality but far too slow. Nothing special.,3,neutral
REV10704,Phone Case,Love it but regret buying. Does the job.,3,neutral
REV11323,Office Chair,The material is great. Fast and smooth.,5,positive
REV10814,Backpack,Highly recommend. Customer service is great.,5,positive
REV10469,Coffee Maker,The packaging is great. Not disappointed at all. Super happy.,5,positive
REV10891,Desk Lamp,Exceeded expectations but terrible. Nothing special.,3,neutral
