review_id,product_name,review_text,rating,sentiment
REV10998,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",5,positive
REV10999,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11000,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11001,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11002,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,5,positive
REV11003,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11004,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11005,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11006,Ultra Blender 3000,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11007,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11008,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11009,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11010,Laptop X1,"It is okay, nothing special but does the job.",3,neutral
REV11011,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11012,Ergonomic Chair Z,Horrible experience. The item was extremely cheap and fragile.,2,negative
REV11013,Ergonomic Chair Z,Average product. Not bad but not great either.,3,neutral
REV11014,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,5,positive
REV11015,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11016,Laptop X1,Very disappointed. It arrived damaged and missing parts.,1,negative
REV11017,Laptop X1,Exceeded my expectations. Excellent customer service.,4,positive
REV11018,Noise Cancel Headphones,"It is okay, nothing special but does the job.",3,neutral
REV11019,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11020,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,4,positive
REV11021,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11022,Laptop X1,"Amazing features, very easy to use. 5 stars!",4,positive
REV11023,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,4,positive
REV11024,Ergonomic Chair Z,Fair product for the price. Not complaining.,3,neutral
REV11025,Laptop X1,"It is okay, nothing special but does the job.",3,neutral
REV11026,Laptop X1,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11027,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11028,Noise Cancel Headphones,Average product. Not bad but not great either.,3,neutral
REV11029,Noise Cancel Headphones,Very disappointed. It arrived damaged and missing parts.,1,negative
REV11030,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11031,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11032,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11033,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11034,Ergonomic Chair Z,Very disappointed. It arrived damaged and missing parts.,1,negative
REV11035,Ergonomic Chair Z,"Decent quality, but shipping took way too long.",3,neutral
REV11036,Smart Watch Y,Very high quality. Highly recommended to everyone.,4,positive
REV11037,Laptop X1,Worst customer service ever. Product does not work.,2,negative
REV11038,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,5,positive
REV11039,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11040,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11041,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11042,Smart Watch Y,Average. It is functional but features are quite basic.,3,neutral
REV11043,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11044,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11045,Laptop X1,"Amazing features, very easy to use. 5 stars!",4,positive
REV11046,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11047,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11048,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11049,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11050,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11051,Noise Cancel Headphones,Do not waste your money on this. Waste of time.,1,negative
REV11052,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11053,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11054,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",4,positive
REV11055,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,4,positive
REV11056,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11057,Laptop X1,Horrible experience. The item was extremely cheap and fragile.,1,negative
REV11058,Laptop X1,Exceeded my expectations. Excellent customer service.,4,positive
REV11059,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11060,Smart Watch Y,Fair product for the price. Not complaining.,3,neutral
REV11061,Ultra Blender 3000,Average. It is functional but features are quite basic.,3,neutral
REV11062,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11063,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11064,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11065,Noise Cancel Headphones,"Terrible quality, broke after two days of normal use.",2,negative
REV11066,Smart Watch Y,"Decent quality, but shipping took way too long.",3,neutral
REV11067,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11068,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,4,positive
REV11069,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11070,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11071,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,4,positive
REV11072,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11073,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11074,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",4,positive
REV11075,Ultra Blender 3000,Average product. Not bad but not great either.,3,neutral
REV11076,Laptop X1,"Amazing features, very easy to use. 5 stars!",4,positive
REV11077,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",5,positive
REV11078,Laptop X1,"Terrible quality, broke after two days of normal use.",1,negative
REV11079,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11080,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11081,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11082,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11083,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",5,positive
REV11084,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11085,Laptop X1,Fair product for the price. Not complaining.,3,neutral
REV11086,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11087,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11088,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11089,Laptop X1,Average. It is functional but features are quite basic.,3,neutral
REV11090,Noise Cancel Headphones,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11091,Noise Cancel Headphones,Horrible experience. The item was extremely cheap and fragile.,2,negative
REV11092,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,4,positive
REV11093,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11094,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11095,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,5,positive
REV11096,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11097,Laptop X1,Best purchase I have made in a long time. Will buy again.,5,positive
REV11098,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11099,Laptop X1,"Amazing features, very easy to use. 5 stars!",4,positive
REV11100,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",5,positive
REV11101,Smart Watch Y,Very high quality. Highly recommended to everyone.,4,positive
REV11102,Smart Watch Y,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11103,Laptop X1,Fair product for the price. Not complaining.,3,neutral
REV11104,Laptop X1,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11105,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11106,Ultra Blender 3000,Do not waste your money on this. Waste of time.,2,negative
REV11107,Laptop X1,Horrible experience. The item was extremely cheap and fragile.,2,negative
REV11108,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11109,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11110,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11111,Laptop X1,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11112,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",4,positive
REV11113,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11114,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11115,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11116,Laptop X1,Do not waste your money on this. Waste of time.,2,negative
REV11117,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11118,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11119,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11120,Laptop X1,Do not waste your money on this. Waste of time.,2,negative
REV11121,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11122,Ultra Blender 3000,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11123,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,4,positive
REV11124,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11125,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11126,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11127,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11128,Smart Watch Y,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11129,Laptop X1,Exceeded my expectations. Excellent customer service.,4,positive
REV11130,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11131,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11132,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11133,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11134,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11135,Ergonomic Chair Z,"Decent quality, but shipping took way too long.",3,neutral
REV11136,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11137,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11138,Ultra Blender 3000,Do not waste your money on this. Waste of time.,2,negative
REV11139,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,4,positive
REV11140,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11141,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11142,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11143,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11144,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",4,positive
REV11145,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11146,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11147,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11148,Laptop X1,Best purchase I have made in a long time. Will buy again.,5,positive
REV11149,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11150,Noise Cancel Headphones,"Terrible quality, broke after two days of normal use.",1,negative
REV11151,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11152,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",5,positive
REV11153,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11154,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11155,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11156,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11157,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11158,Ultra Blender 3000,Worst customer service ever. Product does not work.,1,negative
REV11159,Ultra Blender 3000,Worst customer service ever. Product does not work.,1,negative
REV11160,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",4,positive
REV11161,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,5,positive
REV11162,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,5,positive
REV11163,Ergonomic Chair Z,Fair product for the price. Not complaining.,3,neutral
REV11164,Smart Watch Y,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11165,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11166,Laptop X1,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11167,Ultra Blender 3000,Worst customer service ever. Product does not work.,2,negative
REV11168,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,4,positive
REV11169,Ultra Blender 3000,Fair product for the price. Not complaining.,3,neutral
REV11170,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11171,Laptop X1,Average product. Not bad but not great either.,3,neutral
REV11172,Ergonomic Chair Z,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11173,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,5,positive
REV11174,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11175,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11176,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11177,Ergonomic Chair Z,Horrible experience. The item was extremely cheap and fragile.,2,negative
REV11178,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11179,Laptop X1,Best purchase I have made in a long time. Will buy again.,5,positive
REV11180,Laptop X1,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11181,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11182,Ergonomic Chair Z,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11183,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11184,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,5,positive
REV11185,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11186,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,4,positive
REV11187,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11188,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,4,positive
REV11189,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11190,Laptop X1,"Amazing features, very easy to use. 5 stars!",5,positive
REV11191,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11192,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11193,Noise Cancel Headphones,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11194,Laptop X1,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11195,Ultra Blender 3000,Fair product for the price. Not complaining.,3,neutral
REV11196,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11197,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11198,Ergonomic Chair Z,"Terrible quality, broke after two days of normal use.",2,negative
REV11199,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,4,positive
REV11200,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11201,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11202,Smart Watch Y,Exceeded my expectations. Excellent customer service.,5,positive
REV11203,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11204,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",4,positive
REV11205,Ultra Blender 3000,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11206,Ergonomic Chair Z,Average product. Not bad but not great either.,3,neutral
REV11207,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11208,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",4,positive
REV11209,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11210,Ultra Blender 3000,"Decent quality, but shipping took way too long.",3,neutral
REV11211,Laptop X1,Very high quality. Highly recommended to everyone.,5,positive
REV11212,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11213,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,4,positive
REV11214,Laptop X1,Exceeded my expectations. Excellent customer service.,4,positive
REV11215,Laptop X1,Very high quality. Highly recommended to everyone.,5,positive
REV11216,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,5,positive
REV11217,Smart Watch Y,Fair product for the price. Not complaining.,3,neutral
REV11218,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11219,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,4,positive
REV11220,Smart Watch Y,Very high quality. Highly recommended to everyone.,4,positive
REV11221,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,5,positive
REV11222,Laptop X1,"Amazing features, very easy to use. 5 stars!",5,positive
REV11223,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11224,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11225,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11226,Smart Watch Y,Very high quality. Highly recommended to everyone.,4,positive
REV11227,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,5,positive
REV11228,Laptop X1,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11229,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11230,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11231,Noise Cancel Headphones,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11232,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,5,positive
REV11233,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11234,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,4,positive
REV11235,Ergonomic Chair Z,Worst customer service ever. Product does not work.,1,negative
REV11236,Smart Watch Y,Do not waste your money on this. Waste of time.,2,negative
REV11237,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11238,Laptop X1,Horrible experience. The item was extremely cheap and fragile.,2,negative
REV11239,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,5,positive
REV11240,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11241,Noise Cancel Headphones,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11242,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11243,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,4,positive
REV11244,Smart Watch Y,Exceeded my expectations. Excellent customer service.,4,positive
REV11245,Laptop X1,Very high quality. Highly recommended to everyone.,5,positive
REV11246,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,1,negative
REV11247,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11248,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11249,Ergonomic Chair Z,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11250,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11251,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11252,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11253,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11254,Laptop X1,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11255,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11256,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11257,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11258,Smart Watch Y,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11259,Noise Cancel Headphones,Do not waste your money on this. Waste of time.,1,negative
REV11260,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,4,positive
REV11261,Noise Cancel Headphones,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11262,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,5,positive
REV11263,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11264,Smart Watch Y,Average product. Not bad but not great either.,3,neutral
REV11265,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11266,Laptop X1,Exceeded my expectations. Excellent customer service.,4,positive
REV11267,Laptop X1,Best purchase I have made in a long time. Will buy again.,4,positive
REV11268,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11269,Laptop X1,"It is okay, nothing special but does the job.",3,neutral
REV11270,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,4,positive
REV11271,Smart Watch Y,Exceeded my expectations. Excellent customer service.,4,positive
REV11272,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,4,positive
REV11273,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11274,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11275,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11276,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11277,Laptop X1,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11278,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11279,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11280,Laptop X1,Worst customer service ever. Product does not work.,2,negative
REV11281,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11282,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11283,Ergonomic Chair Z,Very high quality. Highly recommended to everyone.,4,positive
REV11284,Smart Watch Y,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11285,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",5,positive
REV11286,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11287,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11288,Ultra Blender 3000,Exceeded my expectations. Excellent customer service.,4,positive
REV11289,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11290,Laptop X1,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11291,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11292,Ergonomic Chair Z,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11293,Ergonomic Chair Z,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11294,Smart Watch Y,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11295,Smart Watch Y,"Terrible quality, broke after two days of normal use.",2,negative
REV11296,Ultra Blender 3000,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11297,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,5,positive
REV11298,Smart Watch Y,Very high quality. Highly recommended to everyone.,5,positive
REV11299,Laptop X1,"Amazing features, very easy to use. 5 stars!",5,positive
REV11300,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,4,positive
REV11301,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",5,positive
REV11302,Noise Cancel Headphones,"Amazing features, very easy to use. 5 stars!",5,positive
REV11303,Noise Cancel Headphones,Exceeded my expectations. Excellent customer service.,4,positive
REV11304,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,4,positive
REV11305,Ergonomic Chair Z,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11306,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11307,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11308,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,5,positive
REV11309,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,5,positive
REV11310,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,5,positive
REV11311,Noise Cancel Headphones,Best purchase I have made in a long time. Will buy again.,5,positive
REV11312,Laptop X1,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11313,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11314,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11315,Ergonomic Chair Z,"Amazing features, very easy to use. 5 stars!",5,positive
REV11316,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11317,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,5,positive
REV11318,Ultra Blender 3000,"Amazing features, very easy to use. 5 stars!",4,positive
REV11319,Smart Watch Y,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11320,Smart Watch Y,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11321,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,4,positive
REV11322,Smart Watch Y,Exceeded my expectations. Excellent customer service.,5,positive
REV11323,Laptop X1,Exceeded my expectations. Excellent customer service.,5,positive
REV11324,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11325,Ultra Blender 3000,"Great product, worth every penny. Quick delivery as well.",4,positive
REV11326,Ultra Blender 3000,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11327,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11328,Ergonomic Chair Z,Exceeded my expectations. Excellent customer service.,5,positive
REV11329,Ergonomic Chair Z,Best purchase I have made in a long time. Will buy again.,5,positive
REV11330,Smart Watch Y,"Amazing features, very easy to use. 5 stars!",4,positive
REV11331,Smart Watch Y,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11332,Noise Cancel Headphones,Extremely slow shipping and the product doesn't work as advertised.,2,negative
REV11333,Smart Watch Y,Worst customer service ever. Product does not work.,2,negative
REV11334,Laptop X1,Very high quality. Highly recommended to everyone.,4,positive
REV11335,Laptop X1,I absolutely love this product! Works perfectly and looks great.,4,positive
REV11336,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11337,Ultra Blender 3000,Very high quality. Highly recommended to everyone.,4,positive
REV11338,Ergonomic Chair Z,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11339,Laptop X1,"Amazing features, very easy to use. 5 stars!",4,positive
REV11340,Smart Watch Y,Best purchase I have made in a long time. Will buy again.,5,positive
REV11341,Noise Cancel Headphones,"Great product, worth every penny. Quick delivery as well.",5,positive
REV11342,Smart Watch Y,Satisfactory performance. It works but has some minor issues.,3,neutral
REV11343,Noise Cancel Headphones,Very high quality. Highly recommended to everyone.,4,positive
REV11344,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,5,positive
REV11345,Ultra Blender 3000,Best purchase I have made in a long time. Will buy again.,4,positive
REV11346,Ergonomic Chair Z,"It is okay, nothing special but does the job.",3,neutral
REV11347,Laptop X1,Average. It is functional but features are quite basic.,3,neutral
REV11348,Noise Cancel Headphones,Very disappointed. It arrived damaged and missing parts.,2,negative
REV11349,Noise Cancel Headphones,I absolutely love this product! Works perfectly and looks great.,5,positive
